730,Battery life is better
731,Best phone of OnePlus under its Nord series
732,Speedy delivery till now phone working nice and good
733,Perfect phone
734,"Battery very fast but charging also very fast
Camera quality is good
90hz is enough"
735,All performance is good and camera was awsome fast charging I loved it
736,
737,Very good phone for gaming lovers no hanging issue speed of that phone so fast charging speed is too much fast value for money good buy go for it
738," A good phone under 30000 Mai 7 din se is phone ko use kar rha hu abhi tak mughe koi problem nhi hue hai,"
739,Ultimate Phone by Oneplus Gaming user purpose almost complete if they buy nord 2 t very good buy for 30k segment go for it gaming lovers
740,Super
741,"I play 10 min bgmi game device too hot.
45 se bhi jhada heat ho raha hai"
742,
743,The feels premium in hand not facing any issues till now. Best phone from one plus
744,Fast changing n wonderful camera
745,I have to use one plus first time it's a great experience with Nord 2t superb camera I love it fully valuable for money Evey section is like cream wonder full gaming and smoothly for every game
746,
747,Battery parformance is very poor as part value of money and samsung is better than one pluse
748,Amazing mobile & working
749,Little heating issue occurred. But never over heated.
750,"The phone's touch and screen seems good, but its battery is draining like anything and is warn to touch on minor usage"
751,"??? ?????
???? ??????

?????? 5/4
????? 5/5
??????? 5/5
????? ??? ???? ????? ???
????? ????? ?? ???? ?? 25 ?? 30 ???? ????

????? ?????? ???
??? ?????? ???? ????

??? ???? ?? ????? ???"
752,Ultimate phone
753,Play Video
754,Awesome
755,Worth buying phone camera quality is good gives you zooming capabilities good finger print sensor is amazing works pretty well side phone charges pretty fast.The buildin quality is also good phone looks good in hand.Gives you premium phone feeling
756,Battery life is not good but charging system is very fast.
757,Nord 2t is a ultimate stunning design camera phone with no heating issue better forgaming user pubg user with very good processor go for it
758,Good Phone
759,With Nord 2 not in market and the usual 2t upgrades this phone is a really good purchase and is working smooth AF..very classy color and ight weight
760,Value for money nice phone
761,Product Are Very Good Looking And Performance is Super I m Very Impressed . Battery Performance Are Good And Touch Screen Is Smooth Thanks For Amazon And OnePlus.
762,Quality commensurate with its price
763,All things are good
764,IMPRESSIVE DESIGNE AND GOOD COLOUR COMBINATION
765,Nice ph
766,Nice phone
767, Good Mobile in Good Price
768,
769,Nice phone
770,It is the best OnePlus phone under 30K with best processor and camera
771,"OnePlus Nord 2T is all set to rule the market with its flagship internal storage, Great Cameras, Refresh rate is awesome, Display is Soothing, Impressive Battery With 80W Super VOOC Charging and Android v12 operating system. There is an 5G MediaTek Dimensity 1300 chipset for you to enjoy Best Performance."
772,Battery
773,Best
774,if u in tight budget then this is the best phone I recommend
775,
776,"Handy phone.
Display is awesome.
And fast charging is pretty good. Full charge in 30-32 min.
Nice haptic feedback.
Good ram management.
Camera is best ..in Bokeh as well as in night mode.
Connectivity is at best..
Battery is draining a Lil bit faster .."
777,Overall good phone.
778,Like
779,"pros : Network Speed , Performance, Camera , design, Display , fast charging??
Cons : no 3.5 mm jack, no external memory card to add??"
780,i like its very much this phone this new product i love it camera is awesome performance others phone this 2t phone is awesome performance i love it all buyer should buy this phone
781,Nice product
782,Osame
783,Go head
784,Play Video
785,Evening
786,Good
787,Fast charging and fast discharging....camera is of good quality....overall a good smart phone.
788,
789,Loving
790,"Phone is handy to use , sleek in design and camera is top notch . I surely believe that one plus has made this time a flagship killer and this segment will be crushed by this phone"
791,Phone looks great. Camera clarity is soo good. Yes phone is heating but i think phone is heating just because we are installing data to it. And battery is ok.charging speed is so good.
792,i recently bought this phone after lot of search nd finally its give me total satisfaction. i really love all oneplus devices but this one is fab.
793,Good camera quality
794,Good product
795,Like
796,having sexy look with very good built quality and superslim and very light weight
797,"Wonderful deal... Value for money phone and future proof.

PROS:

1. Flagship processor - Dimensity 1200

2. Amoled screen with corning gorilla glass 5 protection 90hz hdr

3. Dual speakers,

4.80 w fast charging,

5. Decent oxygen os UI,

6. Good Cameras - both front and back,

7. Ultra lightweight

8. Good numbers of 5g bands

9. Carrier aggregation on both sims.

10. Ufs3.1 storage for better reading speeds

CONS:
1. merging with color os
2.software needed to be polished
3.3.5mm jack support not provided

All in one package if you are looking under 30k
Oneplus was legendary brand in Indian market"
798,"Battery charges fast and is sufficient for 1 day.
Good value for money.
Not light weight but it is not heavy too"
799," Nice cemra and good phone
And average battery ??"
800,Nice ??
801,
802,Super performance
803,"Super powerfull experience
Camera 10 on 10 Sony imx rock's
Battery ?? killing with 8O watt charger last. One whole day
Super experience
Value for money"
804,The phone is heating from the 1st day. I don't know what to do is it normal?
805,"It's a good mobile, good camera no issues in last one week."
806,
807,Nice battery average camera value for money
808,Performance
809,
810," OnePlus good brand
But oneplus tie up with oppo
Oneplus manufacturing oppo company
I like OnePlus"
811,"had bought one 266 GB jade fog version from oneplus eu,they sent us some extra gifts,and very fast shipping from their warehouse in a india .very good phone and very good service"
812,Battery gets drain very quickly also there is heating issue while playing games Like BGMI
813,"Phone is so amazing in colour and shape
Camera quality is superb.
Music and speed is extra good"
814,
815,Super fast charging is good feature
816,"BATTERY BACKUP IS AWESOME
Charging speed is superfast
CAMERA QUALITY is superb
Touch quality is also very gud
Processing speed and performance is excellent"
817,Very good quality product and the battery life is really awesoma i recommend all to buy this phone
818,Most likely product
819,Super phone
820,Phone is getting heat when use and charger is also heating when phone charging
821,"?? The refresh rate is just awesome
?? Camera is fabulous
?? Gaming is Super
?? 80 Watt charger very Quick charging
?? Display is soothing
?? Color is just wow.. nothing like before.

I love to use OnePlus Nord 2T ??"
822,"Battery life is good
Value for money"
823,"One of the best flagship phone under 28000 range , best camera, best processor , best battery, and charge within 30 mins. Fingerprint sensor working smoothly and its having amoled display. Best for gaming and heavy use day to day."
824,"Battery backup is not good.
Phone is heating while using for long."
825,Phote quality is next level
826,Best smartphone
827,"Great Phone Best Quality of display, Camera and 5g quality.

Little bit heat found only at the time of first time charging, later not found.

Amazing 0 to 100% changed within / less than 30 min - 80w

Best Voice Clarity identified, unless if you are staying in forest or hill station, other wise great Phone.

Overall my experience is ?$¥€$¥€ Awesome."
828,"Pleaseeeee don't buy this Phone at all..
Its totally wastage of Rs. 29K specially if you are Camera lover or thinking about to buy this for any photo or video purpose then it's a humble request for your sake..
1. Back camera is Normally good

2. Rear 50 MP camera is just only for name also you can't Zoom in when you are using 50 MP option.

3. Front camera is like VGA or 2 MP cheap camera.. its 32 MP but i think OnePlus has forgot to add 30 MP and just add a simple 2 MP front camera. I didn't saw this kind of cheap camera Quality.

4. OnePlus says Supervooc 80 Watts charger but this is also only for Name it is not any Supervooc power it's like any other fast charger

5. Battery backup is too much bad as it charges fast and battery also get drained fast..

I wanted to post review earlier but Amazon had blocked review option Today review option started so i am posting a genuine and personal review rest you can take a try if you think i am telling lies"
829,Best phone in this price totally satisfied with camera battery all performance just go for it don't think
830,Better option
831,
832,Nice mobile in this price range
833,"Awesome operation speed with amazing design
Good features
Must buy product"
834,heating issues
835,Camera is great and overall performance is good and value of money.
836,Excellent bhookhe mode ??
837,
838,Everything is fine
839,"Repeatedly I try to post review 1star. But Amazon is not allowing to post 1 star review.
Device getting hit in normal use."
840,
841,Best phone under 30k....
842,"This is an all in one device.
Best for everyday use.
Good for Students & Professionals too.
I like it"
843,This phone Looks like one plus 10 pro which is around 70000..very good phone in this price range
844,camera not up to mark
845,Best product one plus Nord 2T
846,OMFFFOO NICE PHONE MOBILE ?? I LOVE THIS PHONE BEST QUALITY. I LOVE THIS ONEPLUS NORD2T AMAZING PHONE ??
847,"Good product, fast charging."
848,
849,"finally got a very good quality in oneplus. and its too fast while i switch one app to another, specially charging life is also improved in this."
850,
851,Battery drains fast. Not enough for one day normal usage
852,Light sensor is bad but overall mobile is very good
853,BETTER PERFORMANCE AND BETTER ??
854,Brad value achhi h bhut
855,Nice
856,"Useful and fast mobile with all the advanced features.. Lovely mobile with good camera ,speed ,battery,style,etc. Love 1+ ??"
857,Best mobile
858,Good
859,"Very good mobile, camera and fast charging option, Display , everything as per expectation...good one by One Plus"
860,Looks like a premium phone. Go for it without any hesitation...Stock Android with no bloatware... Best mobile in this price range..
861,"Best feature-Fast charging, but low battery capacity. Camera is mind-blowing.Design is slim"
862,"#ONEPLUS PHONES ARE BEST I HAD EVER USED. EVERYTHING IS AMAZING??.
REALLY LOVED IT.
#ONEPLUS"
863,Good
864,Kdk
865,Very good
866,BRILLIANT AMAZING SMARTPHONE I HAVE SEEN EVER ?? PERFECT PHONE SO Amazing perfect phone ??
867,"Using for 2 Days Not Bad for Now, It's Lightning Fast, Good Camera, Full Charge in 32 Mins, Very Handy to Use."
868,"Amazing looking smartphone
Mind blowing performance
Long lasting battery life
Worth for money"
869,"Its a good phone...only con is 90hz display....they should give 120hz display at this price point...... otherwise very good handset....and one more thing.
Please don't call it Oxygen os..its same as realme ui.... please try to be unique in Oxygen os 13 in future."
870,"After 3Days Using My Review Smooth & Speed Very Good Experience
Performance 5/5
Android 12.1 Os :5/5
Product Quality:5/5
Camera 5/4
Battery 5/4
Sound :5/4
??"
871,Battery ?? nic
872,"Play Video
 Camera quality is excellent
Display quality is super
Remaining all features is also super ??
But battery backup is just normal"
873,I love this phone!!
874,"best mobile phone in best range
super camera super mobile"
875,Good one from one plus... Fast charging is awesome...
876,Excellent ??????
877,"It is excellent quality
Best starp
Look like original"
878,
879,"Phone by nord
Camera battery life Processor speed performance very very good"
880,Just go for it in that budget for the brand
881,"Best camea best phone
In camera
Gaming performance over all super phone"
882,Awesome oneplus brand new model nord 2t is super look and very nice mobile
883,Performance is superb
884,Best Phone in this category.
885,"Overall best phone
Camera best
Battery best
Gaming performance best"
886,"Awesome phone, decent battery, Amazing Display. Camera quality is very clear. Used my Boat headphones and sound is good too. quite light in weight. works brilliantly for gaming."
887,??
888, Gaming experience is really good but the battery it drains faster
889,Superb design and performance at this price bundled with OnePlus trust
890,
891,"Nice Phone...!!
Fast charging..
Nice Camera ??"
892,"Beast under 30k budget, premium looks,camera was awesome, perfomance was good. Go for it don't believe in youtube reviews"
893,Play Video
894,Go for it
895,Smooth and heatless. Owesome mobile...Premium look
896,Good one plus nord 2t best modal battery I had everything amazing really loved it
897,Very amazing camera and super fast mobile
898,Best phone under 30k
899,Its an amazing phone and one of the best phones under 30k. The fast charging and the camera is superb. The response rate and display is the best
900,Ultimate phone after i phone
901,It is a great product
902,"Camera quality is so good, Touch is very smooth"
903,Just woow..!
904,Like this mobile
905,Absolutely Smooth experience
906,Nice phone..
907,I am so happy with one plus Nord 2T. It's really good product for this price point. No heating issue. Performance is very good
908,Very nice..good phone
909,Good mobile below 30k
910,
911,"I will mention some key features which will help in selection/ rejection:

Over hyped with respect to performance

Over priced

Slow to read and react

Phone hangs many a times

Internal errors like sometimes phone keeps on ringing without any call and one cannot do anything else than wait.

Cannot withstand with multiple working apps at a time

Speaker is not very good, sound quality is ok but i have observed performance depleation in less than a months time

Initially battery life was good but within a week's time, it start showing signs of a poor battery. 80 way charger, chargers phone in no time but it also drains in no time. Poor battery.

Colours and overall appearance is ok."
912,
913,Just awesome
914,??
915,"Camera quality is decent.
Build quality is good.
Dont expect highend camera quality"
916,Nice mobile must buy like it ...
917,
918,"Read other comments for pros and cons.
Major con of this phone is
Low light front cam photos are the worst. So if someone is taking the phone for selfie then go for oppo or vivo in this range.
Otherwise everything is fine."
919,"The product is not at all worthy. I purchased it for 34k and after getting it delivered I found the lagging issue then tried to contact Amazon care after hectic tries I got connected to an agent and he arranged a technician for an inspection of the mobile,. The so called technician called me and asked me to download an app for his testing purpose so I downloaded but not registered but I said I have done with registration then he lies that everything is working good in the phone without visiting me physically. Then again I tried to reach out Amazon regarding the issue then they said i can reach out the brand service, bloody how come I go for a warranty by paying 34k for a new product and begging for solution. So finally they arranged a replacement for mobile it's been 3 days since I didn't receive any call from the concerned department. They simply reschedule delivery for 3 times and says that its you who didn't answer phone call actually they won't call you to replace."
920,Awesome phone.
921,"Almost nothing is good about this phone. O2 operating system is now CO2 Operating system. Automatic brightness is a feature from decades earlier yet you've still managed to mess this up. Again battery optimisation is the worst, Around 4 hours screen time. Camera is always over saturated and iso is always on the higher side. Background apps get closed so fast so multitasking is a no no, it straggles to keep up. System hang issue faced even in Android 12. Dimensity 1200 is better than Dimensity 1300, it's deceiving. Why did we pay around 29k for this phone? I mean 4k 60fps is now 4k 30fps? Really? One last recommendation, WORK ON THE SOFTWARE. This is not a stable software."
922,Overall 5/5 Rating
923,"Using since 3 days no issue till now
Pros
Good camera
Night mode is also working well
Charging is super fast as mentioned in specs
Display is super
CONS
Battery is draining so fast
Else seems to be good till now"
924,
925,Only camera clarity excite you...Battery lasting time is less than one day... everyday at the end of the day you need to charge the battery ...any additional features are useless when your battery backup doesn't support... overall money waste on this mobile.
926, Awesome phone
927,"12GB 1+ is awesome phone, it's real fast and charger is just wow. Camera and display could have been better but not disappointing. Face camera it's real quick and accurate"
928,"10 to 15 days using mobile After I faced many problems
Heavy heavy charging time and also When I am using mobile data
Automatically typing
My expectations not reached this phone
Performance is not good"
929,"My phone is barely 10 days old. I play a game called pyramid solitaire ...the battery drains out almost as fast as it charges. I charge atleast 2 times a day and on Sunday 3.

The phone fell from my hand hardly 2feet and the screen cracked...really unsturdy . I previously used a vivo v11 pro for 4 years...it was tough and sturdy...despite slips and falls it never cracked and remained new and shiny. So much for Gorilla coming glass on this phone . It heats up as well"
930,It's totally flop product from one+ not good battery backup also camera quality is ok ok...not best also not gameing Mobile only purchase due to one+ brand.... please choose other one in this price range... best phone are available in this price range.
931,"Hi

I want to share a my review for the recent purchase of ""Oneplus nord 2t 5G"" phone [Buggy phone]

1. Close all app is not working it just closing the one screen not all.
2. Fingerprint sensor is sometimes not taking in a once doesn't matter fingers are clean and not dusted.

3. Gallary view - No flexibility to see the media by date wise

3. Hide media is not secured - once I have hided and unhided then again I cant hide the same

4. Front selfie - Not a bug but user experience is poor because of the corncer camera the selfie doesnt looks good.

Otherwise Camera, System performance, Battery life and Fast charging these are good."
932,Spent 33K on a phone on which I can't rely on. Battery does not even last 12 hours. Really disappointed with OnePlus.
933,The best oneplus mobile in this price segment affordable for all. Pretty much satisfied with the product as it can easily handle the work of a day or two!
934,
935, In this price it's the best smartphone ??
936, Very good camera
937,"It's been 4 days using the mobile and it's getting too much slow while using it. And getting heats up while watching the videos or playing the games don't know what to do with the product. Even I'm trying to return the product the #Amazon executives were not responding at all. Really got hurt with the assistance of #Amazon people.

Please try to resolve my issue at the earliest dear Amazon"
938,"Battery drains really fast without even using the phone it can drop upto 10-15% at night time and while in day time even inside your pocket with all the background activities off it can drain 3-4% on it's own.
Other than the battery issue,the phone is perfect, great camera, it's a bit small phone though but comfortable to hold,and UI is super smooth,"
939,"The overall performance is fine but the touch of the phone is little sloppy, sometimes i have to touch twice to initiate a command. The camera is quite good.
Another flaw i found was the heating problem the heating will really bother you if you are a gamer. I'm not really satisfied with the phone as it comes with a 30k price tag"
940,"I would prefer poco x4 pro over this one. Battery drains very quickly, overnight drains up to 10%. Camera is not good. At this price point it's not worth buying this mobile"
941,Play Video
942,"Build quality is good. (4.5/5)
Camera quality is ok but not the best.(3/5)
Battery charging is fast but draining is also fast.(2/5).
Flagship processor but phone hangs sometimes (1/5)(it wasn't switched off with the power button).
Bugs need to be removed.
Overall the phone is OK but not the best.
It is overhyped and overpriced. It should be priced under 25k. (2/5)"
943,"It is very nice ,camara clarity is super."
944,"Play Video
 I like it ????"
945,The charge is reducing at a rapid pace without usage of phone
946,"The first day of the phone i received,it was working fine. Later it started BATTERY low and then phone camera clarity issues. There are many features which are not useful. Unable close all the apps in one shot. Unable to do mark all for pics."
947, Good phone value for money camera is the best ????
948,"I like the speed, touch response, battery and charging time."
949,I will say that I am happy with this phone when I saw the heating problem in the review I was worried but this is not my case. The camera is the best. saturation as well as naturally it does not smooth out the picture which is really good. It looks like a premium phone. One thing is the lack of earphone aux port. May be I bought the phone after a long time but I am someone who uses aux as I usually forget to charge with BT earphones.
950,Battery life and camera quality is very poor
951,"From launching one phone in a year to every month, its quality is getting deteriorated. Was using one plus 7 previously, screen quality is good camera needs improvement otherwise all features are good"
952,In camera Sensor is not working properly in camera glass face problem in recording Videos
953,Mobile is not worth 29000 Rs. Camera quality is ridiculous. I am regretting trusting online feedback.
954,Battery back up is less
955,"Don't know why thy relaunch this when Nord 2 was thr...thy stop selling Nord 2 suddenly.
Too much weight...looks like holding small brick in hand...you can't hold phone in hand more then ten min.
Camera is good but not excellent...not good at all in low light.
As campare to other pH in this range looks like paid more unnecessary.
Not expected from OnePlus
I would suggest don't buy just explore other option aswell."
956,Poor battery quality and long distance photos with rear camera has low clearity. Think before buying.
957,Everything is fine but battery charging ends very quickly
958,Calling icon not disappearing even after the call is disconnected. Battery draining too fast.
959,"One of the worst phone.... overpriced
.. I am not happy with my purchase..no return option only replacement....if possible I want to return it n I want my refund....I ve totally wasted rs 27500...
My 6year old phone was much better thn this brand new one plus nord2t
My honest review after 7th day of using this phone
1) Vibration intensity is very low even in High intensity mode...many times I missed my important calls..
2) No Led light incidator..
3) Alert Slider works even when your phone locked.. anybody can changes the settings to vibrate ring n silent...one of the most drawback no use of alert slider....
4)After clicking close all button still it not closes all the tabs
5) Every time i record phone call Sounds were coming your phone is being recorded....
6) system Update consume lots of space n data why brand new phone requires so much of system Updates...
I would recommend not to buy one plus Nord 2T ...Full waste of money....i request Amazon please make return option available 4 me n refund my money......."
960,Poor quality images
961,Battery Backup is very very very low and sometimes Fingerprint sensor also doesn't work.
962,Bettry backup not good camera not good I think I have mistake for buy One plus node 2T
963,"everything is below average even if you are buying than buy this from OnePlus website
you will get option of extended warranty and protection plan
for nord2t you can't purchase from OnePlus care app.
1.display average
2.camera average
just the brand name that's also now confused where they are going.
ui is mix of realme,oppo mostly same with different themes.
any under 23k are better than this overpriced phone"
964,Device heats up even on minimal usage. When streaming video on YouTube or other platforms it abruptly pauses n resumes only when the device is restarted. Disappointed with the stability of the back camera whilst recording video. Seriosuly disappointed with one plus
965,Screen had a row of damaged pixels. The damaged row was flickering so it was hard to tell weather the damage was permanent or due to software or driver issues. OnePlus needs to take a good hard look at quality control.
966,I don't like this product because within a month phone is going hang and processor work very slow
967,"Battery ?? not charged with in 15minutes as described,it's take one hour time to full charge..."
968,Worst
969,"the battery backup of this mobile phone is very poor , its drain too fast , i have to charge norde 2t 5g, two times per day.. also i didnt like the front camera much but the back camera was the osm ,
i will not suggest any one to buy it ... in that much price ... not worth it"
970,"Very worst Phone on my view becoz before completing of one month, display didn't working....
After that went to service centre in Patna and they checked my mobile and said the parts is available 15-20 days.. I went there after 22days ..They told me parts are not available...
and they took me one week more time..
So my point of view Very worst mobile which I experienced and very very worst service by One Plus...

I want to ask Amazon and Oneplus company provide me one year warranty...
And before one month not completing your display is not working and in service centre almost one month completing...
I'm not received my mobile in working condition, So who gives me one month extra warranty??
If warranty ends in 31-08-2022 and my mobile didn't from 31-08-22 night and another day you went to service centre they didn't give you extand single day warranty...
And Oneplus take one month to providing service ...
So guys think about it and take those mobile which is better service provider in your area.."
971,"Only 30% charged in 15 minutes. Service center staff in New Delhi charged their phones with the provided charger and their phones also charged slowly. Charging the phones with an alternative charger worked fine. So, as per the tests, they advised that there is an issue with the provided charger.

However, OnePlus said they need to confiscate BOTH the phone and the charger even though the issue is with the charger with NO timeline on when the phone will be returned!

In other words, OnePlus checked and concluded that a faulty charger was delivered but are finding excuses not to replace it. Oneplus phone support was worse.

I found that others have faced similar issues with OnePlus.

Buying a OnePlus phone is like buying a lottery ticket: either you receive a good device or OnePlus will refuse to place the faulty product."
972,I was using this mobile three days battery backup very very poor don't buy this product
973,Play Video
974,Good product
975,"Battery life is poor compared to even other less powerful battery phones. Some features of pictures are good, but overall camera not so great. Better options for same price."
976,camera quality is good and phone is best
977,It's better not to buy Oneplus Nord series as it's have many video call issue and one plus is not able to resolve them like duo call gets disconnected automatically in a minute automatic brightness doesn't work properly
978,very bad phone in this range. Program shuts down automatically. phone gets switch off while on call. battery life very bad only using 1-2hr for whatsapp and insta battery will drop.
979,It is a good product to pursue. Cost-effective product??
980,No
981,"Play Video
 Fast charging camera quality"
982,
983,Almost from past eight years using one plus phones and was always satisfied with it but this new phone nord 2t disappointed me
984,Best phone under 30k
985,Picture quality and battery of this phone is very poor
986,Its nt giving the clear pic compare to Nord 2 also. Not sure why nord 2 has better front camera than nord 2t even the specs are similar.
987,"I bought this phone on 8th AUG 22. This is the worst phone. The applications are not running fine on mobile.
1. Any application is killed if you open another application. And it happens in case of if you see any OTP in email as well
2. Sometimes sound resonates
3. Touch is not working properly. If you click on any icon, image thumb it redirects to different image. I see this in WhatsApp. Suppose if I reply on any status of Multiple status of my friend and then I click reply in chat, the same status is not redirected, a different status is visible to me.
4. Battery is not good as they mentioned."
988,Bought it as i read it does not heat like other devices but it's heating even more ?? than my 3 year old samsung galaxy
989,Front camera not good
990,Please don't waste your money. Camera is looks like normal 10k range phone. Display quality is also very dull. I'm completely disappointed with this mobile
991,"Really awesome phone. camera, smooth lite,but battery is drain fast . charging connectivity is super 50% charge about 10 min"
992,"Battery backup is low
Camera average
Gaming low
If u are buying this for camera quality please prefer other phone"
993,Not up to mark
994,"Heating problem
Don't buy it
I don't like it"
995,Poor battery backup. 80w fast charging support is good but also the discharging very fast
996,waste money
997,"It is just hardware and Android. It is expensive but no basic functions like led notification. Unable to understand whether battery is getting charged, new notification light unless open screen and check. Having rigid, no slimness at all. There are many good user-friendly products available in less price."
998,"Battery backup worst,overall performance slow"
999,"Phone is totally overpriced and useless.
It has network issues.
Internet bht bekar chalta hai isme low network areas me jahan mera purana phone Redmi K20 pro bht sahi chalta tha isme youtube videos 240p me bhi nhi chal pa rhi hain.
Aur Camera quality to kya hi btau bht bekar hai mera 2.5 saal purana redmi k20 pro is se 3 times jada achha performance deta tha.
Bs yhi kahunga agar faltu paise hain to hi purchase krna one plus nord 2t"
1000,Such a worst phone am just using only 1mnth but it's not working correctly and display is not correctly working totally hanging the phone plz take this phone and I want my money back
1001,Camera quality not good
1002,Camera Quality is very much poor at this range and heating the phone at high level.. I think please don't buy this phone your valuable money which u earned. I am returning this product I had redmi note 7 pro i purchased the phone at price 110000/- on 2018 the phone was 5 times good than one plus. U should try redmi product or any others plz don't buy one plus.
1003,"Too much issue in this mobile....
1. Too much heating issue on normal uses. U can't handle it.
2. Battery draining too fast. Around 3 hour backup on video calling.
3. Display brightness too low. U can't use in sunlight.
I returned this mobile 2 times but i got same problem. So i took my refund. I had heard about oneplus mobile heating issue but i bought at my own risk. But u don't take any risk to buy this mobile??????"
1004,Performance bad
1005,Phone is heating in normal use.no help from customer care raised for refund this phone but no response from one plus. If you can view YouTube for 15 minutes the phones temperature will go upto 37 degree C. Think if you view for an hour .
1006,"waste of money after 3 day use i reliase camera is poor and display quality is not good Battery also drain very fast and sometime heating after play games or use heavy app, If we talk about processor , then it very fast but for multimedia and camera i never suggest anyone to purchase.
worst Experince with Nord series.
90 Hz display refresh rate in mid range not expected"
1007,Disappointing product because of camera quality is too bad I want to change or replace this device with OnePlus 8T please can anyone help me out OnePlus team or Amazon team.....I am really feeling sad after using this product 2days and feels like a 30k goes waste for this product please can anyone help me out with this I just want to replace this with other OnePlus device....
1008," I received this phone a week ago and writing after checking all spects, Below are the issues that I am facing with this phn
1 It is heating from 1st day
2 apps are not closing in one go, I have added a video for the same
3 Sometimes it gets really slow
4 step calculator is counting steps when I am driving or riding bike
5 There are other software related problems as well and it needs better update
I was a big fan of one plus brand but now I think they are running to launch new phones only and not looking into qualityof the product.. Not happy with product"
1009,"Finger print censor not working properly and phone hanging many time while use although it have 12GB,264 GB MEMORY.
pls don't buy
Buy only apple iphone"
1010,No earphone slot
1011,"Camera Quality is not upto the mark. Other low budget camera is lil better then this Nord 2T 5G. Charging is fast. But battery drain also fast. Other previous Oneplus Models are better . Totally disappointed from camera. Heavy in Weight.

think before Investing."
1012,on starting oneplus is one of my fab. now a day they are increasing there Bess what the hell is this product is coming now a days its worse product that reality
1013,Waste of money buying this mobile don't go for Nord 2T the camera is waste and it was hanging
1014,"Hey guys if you looking for one plus phone please buy flagship model as one plus Nord model is very poor , at this price you will get better phone with better features of other brands phone . Nord model has just branding tag don't buy one plus Nord my suggestion .."
1015,"Plz don't believe reviews 90% are fake reviews. I have purchased after reading these reviews.

1. Battery drained very fast
2. It is not OnePlus. It is a oppo mobile as my opinion.
3. Auto brightness sensors are not working.
4. Camera quality is worst.
5. Over heating issue.

Am requesting you guys don't fall on reviews."
1016,"Battery drains too quickly

Camera storage cause high memory consumption... Opt for 256gb if possible...
No place to insert memory card
Camera quality is good"
1017,"Only issue is the battery drain and heating.
It gets heated while charging, and also while normal basic usage the top half of phone gets heated. Really disappointed from oneplus, such a known brand."
1018,"After reboot and reset, the phone is always hang ."
1019,Very fabulous from oneplus mobile.I have used it feels like handy.The ultra imps Sony sensor using the camera it's a one of the major benefit.
1020,"Battery drain - Yes quicker
Battery Heat - yes
I took the phone to one + service centre they said it's common in all phones, it's not an issue itseems
Better go different brand
Many suggested one +
After long time I bought it
Really really really disappointed
Wasted my money
Due to out of station I couldn't return the phone else I would have seriously returned and said wrong item
One+ if ur reading this comment please take back all the Device and make it to perfection please because most of them are complaining about battery drain, heating"
1021,Very bad product in amazone don’t buy this product because camera quality is to low and graphic very low quality (3/10)rating very bad service provider
1022,"Very nice camera and color saturation also good.
No heating issue
Only missing 120hz refresh rate.
80w charger
Ultra fast charging"
1023,"Thank you for beautiful Gift but But the battery life has disappointed me....
Need improvement.
Stay happy with journey ..."
1024,Phone build quality is good but Camera quality is very very poor
1025,Worst battery backup and not worth for the price.
1026,"It isvry gd phone and my first one plus mobile so it is very gd specially Display,smoothness and its camera i wil give 5/5"
1027,Hamako jyda acha nahi laga hai phone
1028,"Please don't buy this cellphone. Battery drains very fast. No proper reply from service centre. I had to go to to service centre 3 times. Only waste of money. Very disappointed. When I went to service centre, I was asked whether I have backed up my data?. Why should I do again and again. I recommend not to buy this type of phone. I am writing after 15 days of use. Please don't buy. Also ask your friends and family not to buy."
1029,"Battery backup is only half a day
backup, very disappointed. Paying so much and no battery back at all. Battery backup is only half a day"
1030,"Battery backup could have been better. Its awfull. Phone over heats while playing CODM. There are other better phones available in this range. That has cooling systems better than this phone.
Camera is avg not that best.

My phone is 8 gb ram. If u are a gamer forget this phone.
I ignored the reviews and bought this crap for 29k bucks which is useless"
1031,?? ??? ??? ??? ???? ?? ????? ??? ???? ???? ?? ??? ????? ??? ???? ??? ???? ?? ?? ?? ????????? ??? ?? ??? ???? ??
1032,"Play Video
 Waste of money smartphone totally waste and Amazon was not replace or refund after buy seriously guys don't buy display camera all thing are poor of this smartphone"
1033,"Ye phone bahut heat hora he ..bahut jyada.
Camera bhi bekar he ....Paisa barbad he. Lene se phle jarur soche"
1034,"Now this phone proved that what chaina phones are! Truely China mobile, in terms of camera, battery and all.
Don't waste ur money."
1035,"Camera quality is good in day light but it needs improvement in low light or in night. Battery draining rapidly, needs improvement. Phone not justifying its cost."
1036,"Design and look is so attractive
Smooth in use
Fingerprint good
Battery ok
Camera quality satisfaction
Sound ok
I think everything ok"
1037,"First two days was fine. Now sim slot 2 is not working. Be careful before buying....
After 30k of investment you will not get a VIP feeling.
OnePlus 30k = others 15k"
1038,"User Interface will not give you the feel that u r using 29k mobile.(8GB, 128GB).
Front camera is not gud.
Heating problem while charging.
Read Replacement policy before buying products.
Hotspot issues, becareful who connects to laptop."
1039,Call recording feature is not working even it is always on . As per price not a great device
1040,"We brought this phone to gift my brother after 1 week but after we opened the phone . Camera(rear and front) got accumulated with water and we tried every way to get rid of it but it is not possible. Return policy is just 1 week which is not sufficient it should be atleast 2 weeks .
This is not at all good waste of money"
1041,"Battery quality is very poor, if we continuosly uses phone within 4 hours battery is getting empty."
1042,"Not satisfied with the product. And Amazon is not helping on exchange or return. Water of taking this mobile. ??.
Tried to many times to tech team even they all so convincing us to use this defects mobile."
